"X_0","Y_0","X","Y","Score_Prob"
7,70,9,0,0.46
8,70,9,0,0.48
9,70,9,0,0.47
10,70,9,0,0.47
1,65,9,0,0.53
2,65,9,0,0.55
3,65,9,0,0.55
4,65,9,0,0.62
5,65,9,0,0.62
6,65,9,0,0.6
7,65,9,0,0.5
8,65,9,0,0.45
9,65,9,0,0.49
10,65,9,0,0.49
1,60,9,0,0.53
2,60,9,0,0.56
3,60,9,0,0.58
4,60,9,0,0.61
5,60,9,0,0.63
6,60,9,0,0.54
7,60,9,0,0.51
8,60,9,0,0.47
9,60,9,0,0.47
10,60,9,0,0.52
1,55,9,0,0.57
2,55,9,0,0.59
3,55,9,0,0.6
4,55,9,0,0.65
5,55,9,0,0.66
6,55,9,0,0.55
7,55,9,0,0.54
8,55,9,0,0.51
9,55,9,0,0.51
10,55,9,0,0.5
1,50,9,0,0.61
2,50,9,0,0.63
3,50,9,0,0.61
4,50,9,0,0.68
5,50,9,0,0.66
6,50,9,0,0.6
7,50,9,0,0.51
8,50,9,0,0.53
9,50,9,0,0.52
10,50,9,0,0.51
1,45,9,0,0.66
2,45,9,0,0.67
3,45,9,0,0.67
4,45,9,0,0.69
5,45,9,0,0.68
6,45,9,0,0.63
7,45,9,0,0.52
8,45,9,0,0.5
9,45,9,0,0.57
10,45,9,0,0.59
1,40,9,0,0.7
2,40,9,0,0.7
3,40,9,0,0.67
4,40,9,0,0.68
5,40,9,0,0.72
6,40,9,0,0.68
7,40,9,0,0.56
8,40,9,0,0.48
9,40,9,0,0.59
10,40,9,0,0.6
1,35,9,0,0.72
2,35,9,0,0.71
3,35,9,0,0.71
4,35,9,0,0.7
5,35,9,0,0.73
6,35,9,0,0.66
7,35,9,0,0.58
8,35,9,0,0.53
9,35,9,0,0.64
10,35,9,0,0.6
1,30,9,0,0.72
2,30,9,0,0.71
3,30,9,0,0.73
4,30,9,0,0.73
5,30,9,0,0.75
6,30,9,0,0.68
7,30,9,0,0.6
8,30,9,0,0.57
9,30,9,0,0.63
10,30,9,0,0.6
1,25,9,0,0.73
2,25,9,0,0.74
3,25,9,0,0.77
4,25,9,0,0.77
5,25,9,0,0.78
6,25,9,0,0.72
7,25,9,0,0.64
8,25,9,0,0.65
9,25,9,0,0.62
10,25,9,0,0.62
1,20,9,0,0.76
2,20,9,0,0.8
3,20,9,0,0.78
4,20,9,0,0.79
5,20,9,0,0.77
6,20,9,0,0.76
7,20,9,0,0.68
8,20,9,0,0.68
9,20,9,0,0.62
10,20,9,0,0.64
1,15,9,0,0.8
2,15,9,0,0.78
3,15,9,0,0.81
4,15,9,0,0.78
5,15,9,0,0.79
6,15,9,0,0.82
7,15,9,0,0.73
8,15,9,0,0.74
9,15,9,0,0.68
10,15,9,0,0.68
1,10,9,0,0.79
2,10,9,0,0.78
3,10,9,0,0.82
4,10,9,0,0.79
5,10,9,0,0.81
6,10,9,0,0.85
7,10,9,0,0.74
8,10,9,0,0.79
9,10,9,0,0.73
10,10,9,0,0.69
1,5,9,0,0.79
2,5,9,0,0.81
3,5,9,0,0.82
4,5,9,0,0.83
5,5,9,0,0.82
6,5,9,0,0.84
7,5,9,0,0.81
8,5,9,0,0.81
9,5,9,0,0.8
10,5,9,0,0.75
1,0,9,0,0.77
2,0,9,0,0.81
3,0,9,0,0.82
4,0,9,0,0.82
5,0,9,0,0.85
6,0,9,0,0.84
7,0,9,0,0.83
8,0,9,0,0.85
9,0,9,0,0.85
10,0,9,0,0.76
1,-5,9,0,NA
2,-5,9,0,NA
3,-5,9,0,NA
4,-5,9,0,NA
5,-5,9,0,NA
6,-5,9,0,NA
7,-5,9,0,NA
8,-5,9,0,NA
9,-5,9,0,NA
10,-5,9,0,NA
1,-10,9,0,NA
2,-10,9,0,NA
3,-10,9,0,NA
4,-10,9,0,NA
5,-10,9,0,NA
6,-10,9,0,NA
7,-10,9,0,NA
8,-10,9,0,NA
9,-10,9,0,NA
10,-10,9,0,NA
1,-15,9,0,NA
2,-15,9,0,NA
3,-15,9,0,NA
4,-15,9,0,NA
5,-15,9,0,NA
6,-15,9,0,NA
7,-15,9,0,NA
8,-15,9,0,NA
9,-15,9,0,NA
10,-15,9,0,NA
1,-20,9,0,NA
2,-20,9,0,NA
3,-20,9,0,NA
4,-20,9,0,NA
5,-20,9,0,NA
6,-20,9,0,NA
7,-20,9,0,NA
8,-20,9,0,NA
9,-20,9,0,NA
10,-20,9,0,NA
1,95,10,0,0.49
2,95,10,0,0.47
3,95,10,0,0.54
4,95,10,0,0.51
5,95,10,0,0.52
6,95,10,0,0.49
7,95,10,0,0.42
8,95,10,0,0.39
9,95,10,0,0.42
10,95,10,0,0.47
1,90,10,0,0.51
2,90,10,0,0.51
3,90,10,0,0.51
4,90,10,0,0.53
5,90,10,0,0.54
6,90,10,0,0.49
7,90,10,0,0.42
8,90,10,0,0.4
9,90,10,0,0.44
10,90,10,0,0.46
1,85,10,0,0.49
2,85,10,0,0.52
3,85,10,0,0.52
4,85,10,0,0.56
5,85,10,0,0.54
6,85,10,0,0.49
7,85,10,0,0.42
8,85,10,0,0.39
9,85,10,0,0.44
10,85,10,0,0.45
1,80,10,0,0.52
2,80,10,0,0.52
3,80,10,0,0.5
4,80,10,0,0.56
5,80,10,0,0.54
6,80,10,0,0.48
7,80,10,0,0.44
8,80,10,0,0.41
9,80,10,0,0.45
10,80,10,0,0.46
1,75,10,0,0.52
2,75,10,0,0.52
3,75,10,0,0.54
4,75,10,0,0.55
5,75,10,0,0.55
6,75,10,0,0.48
7,75,10,0,0.43
8,75,10,0,0.41
9,75,10,0,0.45
10,75,10,0,0.46
1,70,10,0,0.54
2,70,10,0,0.51
3,70,10,0,0.55
4,70,10,0,0.55
5,70,10,0,0.53
6,70,10,0,0.5
7,70,10,0,0.43
8,70,10,0,0.4
9,70,10,0,0.43
10,70,10,0,0.46
1,65,10,0,0.57
2,65,10,0,0.52
3,65,10,0,0.51
4,65,10,0,0.57
5,65,10,0,0.55
6,65,10,0,0.51
7,65,10,0,0.45
8,65,10,0,0.41
9,65,10,0,0.43
10,65,10,0,0.46
1,60,10,0,0.56
2,60,10,0,0.55
3,60,10,0,0.56
4,60,10,0,0.55
5,60,10,0,0.54
6,60,10,0,0.49
7,60,10,0,0.44
8,60,10,0,0.43
9,60,10,0,0.44
10,60,10,0,0.48
1,55,10,0,0.59
2,55,10,0,0.56
3,55,10,0,0.58
4,55,10,0,0.58
5,55,10,0,0.52
6,55,10,0,0.54
7,55,10,0,0.41
8,55,10,0,0.45
9,55,10,0,0.44
10,55,10,0,0.51
1,50,10,0,0.59
2,50,10,0,0.63
3,50,10,0,0.63
4,50,10,0,0.59
5,50,10,0,0.58
6,50,10,0,0.55
7,50,10,0,0.43
8,50,10,0,0.45
9,50,10,0,0.46
10,50,10,0,0.51
1,45,10,0,0.61
2,45,10,0,0.63
3,45,10,0,0.6
4,45,10,0,0.61
5,45,10,0,0.59
6,45,10,0,0.59
7,45,10,0,0.43
8,45,10,0,0.39
9,45,10,0,0.45
10,45,10,0,0.5
1,40,10,0,0.66
2,40,10,0,0.65
3,40,10,0,0.64
4,40,10,0,0.63
5,40,10,0,0.64
6,40,10,0,0.61
7,40,10,0,0.47
8,40,10,0,0.45
9,40,10,0,0.46
10,40,10,0,0.54
1,35,10,0,0.67
2,35,10,0,0.68
3,35,10,0,0.65
4,35,10,0,0.68
5,35,10,0,0.65
6,35,10,0,0.62
7,35,10,0,0.52
8,35,10,0,0.5
9,35,10,0,0.51
10,35,10,0,0.56
1,30,10,0,0.7
2,30,10,0,0.69
3,30,10,0,0.66
4,30,10,0,0.7
5,30,10,0,0.71
6,30,10,0,0.67
7,30,10,0,0.55
8,30,10,0,0.53
9,30,10,0,0.52
10,30,10,0,0.58
1,25,10,0,0.73
2,25,10,0,0.7
3,25,10,0,0.73
4,25,10,0,0.68
5,25,10,0,0.71
6,25,10,0,0.65
7,25,10,0,0.65
8,25,10,0,0.59
9,25,10,0,0.56
10,25,10,0,0.6
1,20,10,0,0.73
2,20,10,0,0.73
3,20,10,0,0.77
4,20,10,0,0.71
5,20,10,0,0.74
6,20,10,0,0.7
7,20,10,0,0.68
8,20,10,0,0.61
9,20,10,0,0.58
10,20,10,0,0.62
1,15,10,0,0.74
2,15,10,0,0.73
3,15,10,0,0.77
4,15,10,0,0.7
5,15,10,0,0.74
6,15,10,0,0.7
7,15,10,0,0.74
8,15,10,0,0.65
9,15,10,0,0.64
10,15,10,0,0.66
1,10,10,0,0.74
2,10,10,0,0.78
3,10,10,0,0.74
4,10,10,0,0.71
5,10,10,0,0.75
6,10,10,0,0.76
7,10,10,0,0.7
8,10,10,0,0.74
9,10,10,0,0.71
10,10,10,0,0.7
1,5,10,0,0.72
2,5,10,0,0.78
3,5,10,0,0.72
4,5,10,0,0.73
5,5,10,0,0.77
6,5,10,0,0.74
7,5,10,0,0.76
8,5,10,0,0.79
9,5,10,0,0.77
10,5,10,0,0.72
1,0,10,0,0.74
2,0,10,0,0.79
3,0,10,0,0.78
4,0,10,0,0.75
5,0,10,0,0.8
6,0,10,0,0.76
7,0,10,0,0.78
8,0,10,0,0.84
9,0,10,0,0.8
10,0,10,0,0.76
1,-5,10,0,NA
2,-5,10,0,NA
3,-5,10,0,NA
4,-5,10,0,NA
5,-5,10,0,NA
6,-5,10,0,NA
7,-5,10,0,NA
8,-5,10,0,NA
9,-5,10,0,NA
10,-5,10,0,NA
1,-10,10,0,NA
2,-10,10,0,NA
3,-10,10,0,NA
4,-10,10,0,NA
5,-10,10,0,NA
6,-10,10,0,NA
7,-10,10,0,NA
8,-10,10,0,NA
9,-10,10,0,NA
10,-10,10,0,NA
1,-15,10,0,NA
2,-15,10,0,NA
3,-15,10,0,NA
4,-15,10,0,NA
5,-15,10,0,NA
6,-15,10,0,NA
7,-15,10,0,NA
8,-15,10,0,NA
9,-15,10,0,NA
10,-15,10,0,NA
1,-20,10,0,NA
2,-20,10,0,NA
3,-20,10,0,NA
4,-20,10,0,NA
5,-20,10,0,NA
6,-20,10,0,NA
7,-20,10,0,NA
8,-20,10,0,NA
9,-20,10,0,NA
10,-20,10,0,NA
1,95,1,-5,0.44
2,95,1,-5,0.44
3,95,1,-5,0.42
4,95,1,-5,0.46
5,95,1,-5,0.5
6,95,1,-5,0.51
7,95,1,-5,0.53
8,95,1,-5,0.53
9,95,1,-5,0.54
10,95,1,-5,0.54
1,90,1,-5,0.45
2,90,1,-5,0.45
3,90,1,-5,0.44
4,90,1,-5,0.46
5,90,1,-5,0.51
6,90,1,-5,0.53
7,90,1,-5,0.54
8,90,1,-5,0.54
9,90,1,-5,0.55
10,90,1,-5,0.56
1,85,1,-5,0.47
2,85,1,-5,0.47
3,85,1,-5,0.43
4,85,1,-5,0.45
5,85,1,-5,0.52
6,85,1,-5,0.53
7,85,1,-5,0.51
8,85,1,-5,0.53
9,85,1,-5,0.55
10,85,1,-5,0.58
1,80,1,-5,0.51
2,80,1,-5,0.5
3,80,1,-5,0.43
4,80,1,-5,0.47
5,80,1,-5,0.52
6,80,1,-5,0.52
7,80,1,-5,0.5
8,80,1,-5,0.54
9,80,1,-5,0.56
10,80,1,-5,0.59
1,75,1,-5,0.54
2,75,1,-5,0.5
3,75,1,-5,0.47
4,75,1,-5,0.48
5,75,1,-5,0.53
6,75,1,-5,0.54
7,75,1,-5,0.51
8,75,1,-5,0.56
9,75,1,-5,0.6
10,75,1,-5,0.6
1,70,1,-5,0.56
2,70,1,-5,0.56
3,70,1,-5,0.51
4,70,1,-5,0.52
5,70,1,-5,0.54
6,70,1,-5,0.55
7,70,1,-5,0.53
8,70,1,-5,0.61
9,70,1,-5,0.62
10,70,1,-5,0.62
1,65,1,-5,0.57
2,65,1,-5,0.59
3,65,1,-5,0.54
4,65,1,-5,0.54
5,65,1,-5,0.58
6,65,1,-5,0.57
7,65,1,-5,0.56
8,65,1,-5,0.6
9,65,1,-5,0.63
10,65,1,-5,0.65
1,60,1,-5,0.59
2,60,1,-5,0.56
3,60,1,-5,0.54
4,60,1,-5,0.55
5,60,1,-5,0.63
6,60,1,-5,0.62
7,60,1,-5,0.6
8,60,1,-5,0.65
9,60,1,-5,0.7
10,60,1,-5,0.66
1,55,1,-5,0.6
2,55,1,-5,0.58
3,55,1,-5,0.59
4,55,1,-5,0.56
5,55,1,-5,0.63
6,55,1,-5,0.61
7,55,1,-5,0.64
8,55,1,-5,0.68
9,55,1,-5,0.69
10,55,1,-5,0.67
1,50,1,-5,0.58
2,50,1,-5,0.6
3,50,1,-5,0.6
4,50,1,-5,0.6
5,50,1,-5,0.62
6,50,1,-5,0.65
7,50,1,-5,0.66
8,50,1,-5,0.68
9,50,1,-5,0.69
10,50,1,-5,0.68
1,45,1,-5,0.58
2,45,1,-5,0.56
3,45,1,-5,0.61
4,45,1,-5,0.62
5,45,1,-5,0.61
6,45,1,-5,0.64
7,45,1,-5,0.7
8,45,1,-5,0.7
9,45,1,-5,0.68
10,45,1,-5,0.71
1,40,1,-5,0.56
2,40,1,-5,0.57
3,40,1,-5,0.56
4,40,1,-5,0.64
5,40,1,-5,0.65
6,40,1,-5,0.68
7,40,1,-5,0.71
8,40,1,-5,0.71
9,40,1,-5,0.69
10,40,1,-5,0.68
1,35,1,-5,0.55
2,35,1,-5,0.61
3,35,1,-5,0.59
4,35,1,-5,0.67
5,35,1,-5,0.66
6,35,1,-5,0.68
7,35,1,-5,0.74
8,35,1,-5,0.71
9,35,1,-5,0.69
10,35,1,-5,0.71
1,30,1,-5,0.57
2,30,1,-5,0.56
3,30,1,-5,0.63
4,30,1,-5,0.67
5,30,1,-5,0.67
6,30,1,-5,0.72
7,30,1,-5,0.74
8,30,1,-5,0.72
9,30,1,-5,0.71
10,30,1,-5,0.73
1,25,1,-5,0.63
2,25,1,-5,0.66
3,25,1,-5,0.71
4,25,1,-5,0.73
5,25,1,-5,0.68
6,25,1,-5,0.72
7,25,1,-5,0.76
8,25,1,-5,0.74
9,25,1,-5,0.72
10,25,1,-5,0.74
1,20,1,-5,0.67
2,20,1,-5,0.69
3,20,1,-5,0.75
4,20,1,-5,0.74
5,20,1,-5,0.7
6,20,1,-5,0.69
7,20,1,-5,0.73
8,20,1,-5,0.74
9,20,1,-5,0.76
10,20,1,-5,0.77
1,15,1,-5,0.74
2,15,1,-5,0.74
3,15,1,-5,0.78
4,15,1,-5,0.79
5,15,1,-5,0.72
6,15,1,-5,0.73
7,15,1,-5,0.73
8,15,1,-5,0.76
9,15,1,-5,0.75
10,15,1,-5,0.76
1,10,1,-5,0.79
2,10,1,-5,0.8
3,10,1,-5,0.86
4,10,1,-5,0.84
5,10,1,-5,0.77
6,10,1,-5,0.76
7,10,1,-5,0.76
8,10,1,-5,0.75
9,10,1,-5,0.76
10,10,1,-5,0.76
1,5,1,-5,0.82
2,5,1,-5,0.84
3,5,1,-5,0.89
4,5,1,-5,0.87
5,5,1,-5,0.8
6,5,1,-5,0.78
7,5,1,-5,0.77
8,5,1,-5,0.76
9,5,1,-5,0.78
10,5,1,-5,0.73
1,0,1,-5,0.91
2,0,1,-5,0.91
3,0,1,-5,0.9
4,0,1,-5,0.89
5,0,1,-5,0.84
6,0,1,-5,0.78
7,0,1,-5,0.76
8,0,1,-5,0.74
9,0,1,-5,0.74
10,0,1,-5,0.73
1,-5,1,-5,NA
2,-5,1,-5,NA
3,-5,1,-5,NA
4,-5,1,-5,NA
5,-5,1,-5,NA
6,-5,1,-5,NA
7,-5,1,-5,NA
8,-5,1,-5,NA
9,-5,1,-5,NA
10,-5,1,-5,NA
1,-10,1,-5,NA
2,-10,1,-5,NA
3,-10,1,-5,NA
4,-10,1,-5,NA
5,-10,1,-5,NA
6,-10,1,-5,NA
7,-10,1,-5,NA
8,-10,1,-5,NA
9,-10,1,-5,NA
10,-10,1,-5,NA
1,-15,1,-5,NA
2,-15,1,-5,NA
3,-15,1,-5,NA
4,-15,1,-5,NA
5,-15,1,-5,NA
6,-15,1,-5,NA
7,-15,1,-5,NA
8,-15,1,-5,NA
9,-15,1,-5,NA
10,-15,1,-5,NA
1,-20,1,-5,NA
2,-20,1,-5,NA
3,-20,1,-5,NA
4,-20,1,-5,NA
5,-20,1,-5,NA
6,-20,1,-5,NA
7,-20,1,-5,NA
8,-20,1,-5,NA
9,-20,1,-5,NA
10,-20,1,-5,NA
1,95,2,-5,0.45
2,95,2,-5,0.41
3,95,2,-5,0.37
4,95,2,-5,0.45
5,95,2,-5,0.48
6,95,2,-5,0.51
7,95,2,-5,0.56
8,95,2,-5,0.57
9,95,2,-5,0.57
10,95,2,-5,0.54
1,90,2,-5,0.44
2,90,2,-5,0.45
3,90,2,-5,0.4
4,90,2,-5,0.47
5,90,2,-5,0.48
6,90,2,-5,0.54
7,90,2,-5,0.57
8,90,2,-5,0.57
9,90,2,-5,0.57
10,90,2,-5,0.54
1,85,2,-5,0.48
2,85,2,-5,0.46
3,85,2,-5,0.43
4,85,2,-5,0.48
5,85,2,-5,0.52
6,85,2,-5,0.52
7,85,2,-5,0.56
8,85,2,-5,0.59
9,85,2,-5,0.58
10,85,2,-5,0.55
1,80,2,-5,0.47
2,80,2,-5,0.51
3,80,2,-5,0.44
4,80,2,-5,0.51
5,80,2,-5,0.55
6,80,2,-5,0.51
7,80,2,-5,0.53
8,80,2,-5,0.59
9,80,2,-5,0.58
10,80,2,-5,0.55
1,75,2,-5,0.51
2,75,2,-5,0.5
3,75,2,-5,0.49
4,75,2,-5,0.52
5,75,2,-5,0.54
6,75,2,-5,0.55
7,75,2,-5,0.52
8,75,2,-5,0.6
9,75,2,-5,0.57
10,75,2,-5,0.59
1,70,2,-5,0.54
2,70,2,-5,0.55
3,70,2,-5,0.51
4,70,2,-5,0.57
5,70,2,-5,0.6
6,70,2,-5,0.6
7,70,2,-5,0.51
8,70,2,-5,0.63
9,70,2,-5,0.59
10,70,2,-5,0.57
1,65,2,-5,0.58
2,65,2,-5,0.56
3,65,2,-5,0.55
4,65,2,-5,0.6
5,65,2,-5,0.63
6,65,2,-5,0.61
7,65,2,-5,0.58
8,65,2,-5,0.6
9,65,2,-5,0.59
10,65,2,-5,0.57
1,60,2,-5,0.58
2,60,2,-5,0.61
3,60,2,-5,0.6
4,60,2,-5,0.59
5,60,2,-5,0.6
6,60,2,-5,0.65
7,60,2,-5,0.62
8,60,2,-5,0.63
9,60,2,-5,0.62
10,60,2,-5,0.63
1,55,2,-5,0.6
2,55,2,-5,0.6
3,55,2,-5,0.63
4,55,2,-5,0.62
5,55,2,-5,0.62
6,55,2,-5,0.67
7,55,2,-5,0.64
8,55,2,-5,0.63
9,55,2,-5,0.64
10,55,2,-5,0.65
1,50,2,-5,0.6
2,50,2,-5,0.62
3,50,2,-5,0.63
4,50,2,-5,0.63
5,50,2,-5,0.65
6,50,2,-5,0.67
7,50,2,-5,0.67
8,50,2,-5,0.66
9,50,2,-5,0.67
10,50,2,-5,0.67
1,45,2,-5,0.6
2,45,2,-5,0.64
3,45,2,-5,0.63
4,45,2,-5,0.64
5,45,2,-5,0.65
6,45,2,-5,0.69
7,45,2,-5,0.66
8,45,2,-5,0.68
9,45,2,-5,0.7
10,45,2,-5,0.7
1,40,2,-5,0.58
2,40,2,-5,0.65
3,40,2,-5,0.64
4,40,2,-5,0.64
5,40,2,-5,0.62
6,40,2,-5,0.7
7,40,2,-5,0.69
8,40,2,-5,0.7
9,40,2,-5,0.68
10,40,2,-5,0.7
1,35,2,-5,0.6
2,35,2,-5,0.62
3,35,2,-5,0.66
4,35,2,-5,0.74
5,35,2,-5,0.69
6,35,2,-5,0.7
7,35,2,-5,0.72
8,35,2,-5,0.68
9,35,2,-5,0.7
10,35,2,-5,0.68
1,30,2,-5,0.61
2,30,2,-5,0.68
3,30,2,-5,0.69
4,30,2,-5,0.74
5,30,2,-5,0.69
6,30,2,-5,0.74
7,30,2,-5,0.75
8,30,2,-5,0.73
9,30,2,-5,0.7
10,30,2,-5,0.69
1,25,2,-5,0.66
2,25,2,-5,0.69
3,25,2,-5,0.78
4,25,2,-5,0.76
5,25,2,-5,0.7
6,25,2,-5,0.73
7,25,2,-5,0.78
8,25,2,-5,0.75
9,25,2,-5,0.7
10,25,2,-5,0.7
1,20,2,-5,0.73
2,20,2,-5,0.76
3,20,2,-5,0.82
4,20,2,-5,0.79
5,20,2,-5,0.7
6,20,2,-5,0.71
7,20,2,-5,0.76
8,20,2,-5,0.74
9,20,2,-5,0.76
10,20,2,-5,0.77
1,15,2,-5,0.75
2,15,2,-5,0.82
3,15,2,-5,0.84
4,15,2,-5,0.86
5,15,2,-5,0.76
6,15,2,-5,0.71
7,15,2,-5,0.76
8,15,2,-5,0.77
9,15,2,-5,0.78
10,15,2,-5,0.75
1,10,2,-5,0.77
2,10,2,-5,0.86
3,10,2,-5,0.86
4,10,2,-5,0.88
5,10,2,-5,0.82
6,10,2,-5,0.72
7,10,2,-5,0.79
8,10,2,-5,0.78
9,10,2,-5,0.74
10,10,2,-5,0.74
1,5,2,-5,0.82
2,5,2,-5,0.87
3,5,2,-5,0.89
4,5,2,-5,0.89
5,5,2,-5,0.84
6,5,2,-5,0.74
7,5,2,-5,0.75
8,5,2,-5,0.73
9,5,2,-5,0.73
10,5,2,-5,0.74
1,0,2,-5,0.85
2,0,2,-5,0.9
3,0,2,-5,0.9
4,0,2,-5,0.93
5,0,2,-5,0.88
6,0,2,-5,0.82
7,0,2,-5,0.75
8,0,2,-5,0.72
9,0,2,-5,0.73
10,0,2,-5,0.73
1,-5,2,-5,NA
2,-5,2,-5,NA
3,-5,2,-5,NA
4,-5,2,-5,NA
5,-5,2,-5,NA
6,-5,2,-5,NA
7,-5,2,-5,NA
8,-5,2,-5,NA
9,-5,2,-5,NA
10,-5,2,-5,NA
1,-10,2,-5,NA
2,-10,2,-5,NA
3,-10,2,-5,NA
4,-10,2,-5,NA
5,-10,2,-5,NA
6,-10,2,-5,NA
7,-10,2,-5,NA
8,-10,2,-5,NA
9,-10,2,-5,NA
10,-10,2,-5,NA
1,-15,2,-5,NA
2,-15,2,-5,NA
3,-15,2,-5,NA
4,-15,2,-5,NA
5,-15,2,-5,NA
6,-15,2,-5,NA
7,-15,2,-5,NA
8,-15,2,-5,NA
9,-15,2,-5,NA
10,-15,2,-5,NA
1,-20,2,-5,NA
2,-20,2,-5,NA
3,-20,2,-5,NA
4,-20,2,-5,NA
5,-20,2,-5,NA
6,-20,2,-5,NA
7,-20,2,-5,NA
8,-20,2,-5,NA
9,-20,2,-5,NA
10,-20,2,-5,NA
1,95,3,-5,0.48
2,95,3,-5,0.42
3,95,3,-5,0.41
4,95,3,-5,0.47
5,95,3,-5,0.48
6,95,3,-5,0.51
7,95,3,-5,0.56
8,95,3,-5,0.57
9,95,3,-5,0.57
10,95,3,-5,0.54
1,90,3,-5,0.48
2,90,3,-5,0.43
3,90,3,-5,0.4
4,90,3,-5,0.46
5,90,3,-5,0.5
6,90,3,-5,0.52
7,90,3,-5,0.57
8,90,3,-5,0.57
9,90,3,-5,0.58
10,90,3,-5,0.54
1,85,3,-5,0.47
2,85,3,-5,0.44
3,85,3,-5,0.44
4,85,3,-5,0.47
5,85,3,-5,0.5
6,85,3,-5,0.55
7,85,3,-5,0.6
8,85,3,-5,0.57
9,85,3,-5,0.58
10,85,3,-5,0.55
1,80,3,-5,0.48
2,80,3,-5,0.46
3,80,3,-5,0.46
4,80,3,-5,0.45
5,80,3,-5,0.51
6,80,3,-5,0.57
7,80,3,-5,0.59
8,80,3,-5,0.6
9,80,3,-5,0.58
10,80,3,-5,0.55
1,75,3,-5,0.51
2,75,3,-5,0.48
3,75,3,-5,0.44
4,75,3,-5,0.48
5,75,3,-5,0.57
6,75,3,-5,0.59
7,75,3,-5,0.59
8,75,3,-5,0.64
9,75,3,-5,0.56
10,75,3,-5,0.53
1,70,3,-5,0.53
2,70,3,-5,0.47
3,70,3,-5,0.49
4,70,3,-5,0.49
5,70,3,-5,0.58
6,70,3,-5,0.62
7,70,3,-5,0.61
8,70,3,-5,0.6
9,70,3,-5,0.55
10,70,3,-5,0.54
1,65,3,-5,0.51
2,65,3,-5,0.49
3,65,3,-5,0.54
4,65,3,-5,0.53
5,65,3,-5,0.59
6,65,3,-5,0.63
7,65,3,-5,0.64
8,65,3,-5,0.61
9,65,3,-5,0.52
10,65,3,-5,0.56
1,60,3,-5,0.57
2,60,3,-5,0.49
3,60,3,-5,0.53
4,60,3,-5,0.54
5,60,3,-5,0.63
6,60,3,-5,0.65
7,60,3,-5,0.63
8,60,3,-5,0.62
9,60,3,-5,0.57
10,60,3,-5,0.54
1,55,3,-5,0.57
2,55,3,-5,0.53
3,55,3,-5,0.56
4,55,3,-5,0.6
5,55,3,-5,0.62
6,55,3,-5,0.61
7,55,3,-5,0.62
8,55,3,-5,0.59
9,55,3,-5,0.57
10,55,3,-5,0.55
1,50,3,-5,0.53
2,50,3,-5,0.56
3,50,3,-5,0.56
4,50,3,-5,0.62
5,50,3,-5,0.59
6,50,3,-5,0.61
7,50,3,-5,0.56
8,50,3,-5,0.6
9,50,3,-5,0.61
10,50,3,-5,0.63
1,45,3,-5,0.54
2,45,3,-5,0.6
3,45,3,-5,0.59
4,45,3,-5,0.62
5,45,3,-5,0.64
6,45,3,-5,0.65
7,45,3,-5,0.56
8,45,3,-5,0.59
9,45,3,-5,0.62
10,45,3,-5,0.67
1,40,3,-5,0.58
2,40,3,-5,0.59
3,40,3,-5,0.65
4,40,3,-5,0.64
5,40,3,-5,0.66
6,40,3,-5,0.66
7,40,3,-5,0.59
8,40,3,-5,0.56
9,40,3,-5,0.63
10,40,3,-5,0.69
1,35,3,-5,0.58
2,35,3,-5,0.61
3,35,3,-5,0.65
4,35,3,-5,0.68
5,35,3,-5,0.65
6,35,3,-5,0.66
7,35,3,-5,0.63
8,35,3,-5,0.61
9,35,3,-5,0.65
10,35,3,-5,0.71
1,30,3,-5,0.61
2,30,3,-5,0.65
3,30,3,-5,0.7
4,30,3,-5,0.69
5,30,3,-5,0.64
6,30,3,-5,0.69
7,30,3,-5,0.69
8,30,3,-5,0.64
9,30,3,-5,0.68
10,30,3,-5,0.71
1,25,3,-5,0.66
2,25,3,-5,0.66
3,25,3,-5,0.75
4,25,3,-5,0.7
5,25,3,-5,0.62
6,25,3,-5,0.66
7,25,3,-5,0.69
8,25,3,-5,0.65
9,25,3,-5,0.7
10,25,3,-5,0.72
1,20,3,-5,0.67
2,20,3,-5,0.73
3,20,3,-5,0.78
4,20,3,-5,0.77
5,20,3,-5,0.66
6,20,3,-5,0.68
7,20,3,-5,0.73
8,20,3,-5,0.72
9,20,3,-5,0.68
10,20,3,-5,0.7
1,15,3,-5,0.73
2,15,3,-5,0.78
3,15,3,-5,0.85
4,15,3,-5,0.79
5,15,3,-5,0.72
6,15,3,-5,0.66
7,15,3,-5,0.74
8,15,3,-5,0.77
9,15,3,-5,0.7
10,15,3,-5,0.71
1,10,3,-5,0.75
2,10,3,-5,0.85
3,10,3,-5,0.88
4,10,3,-5,0.85
5,10,3,-5,0.78
6,10,3,-5,0.72
7,10,3,-5,0.76
8,10,3,-5,0.75
9,10,3,-5,0.72
10,10,3,-5,0.75
1,5,3,-5,0.78
2,5,3,-5,0.85
3,5,3,-5,0.85
4,5,3,-5,0.9
5,5,3,-5,0.82
6,5,3,-5,0.73
7,5,3,-5,0.78
8,5,3,-5,0.74
9,5,3,-5,0.73
10,5,3,-5,0.73
1,0,3,-5,0.78
2,0,3,-5,0.88
3,0,3,-5,0.86
4,0,3,-5,0.89
5,0,3,-5,0.86
6,0,3,-5,0.77
7,0,3,-5,0.8
8,0,3,-5,0.71
9,0,3,-5,0.75
10,0,3,-5,0.73
1,-5,3,-5,NA
2,-5,3,-5,NA
3,-5,3,-5,NA
